what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051733541
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1386051741021
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1386051743720
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1386051747671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386051751934
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051763460
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051787417
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051804443
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051807151
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051808019
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051816174
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386051820412
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051862059
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051862202
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1386051869507
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386051874713
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386052104871
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1386052108131
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1386052108742
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1386052110021
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1386052111827
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386052114062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386052119507
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386052119651
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1386052146375
