what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394790904532
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394790904570
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1394790910470
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1394790917833
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1394790919390
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1394790919438
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394790924034
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.hierarchy,1394790924128
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791001039
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791001176
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1394791001216
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791003855
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791003869
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791009042
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791919600
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791930826
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791938288
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791939081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1394791940386
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1394791944279
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791944476
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791944527
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791946924
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1394791951881
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1394791956307
