what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386149057198
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149059429
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149067884
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1386149067945
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386149069202
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386149070130
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149072848
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149072870
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386149074428
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1386149079235
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386149082691
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149108295
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149142634
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386149147585
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1386149147775
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149149752
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149151913
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149152635
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149155240
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149156727
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149160751
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149163489
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149165855
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149172037
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386149275356
